video_id,manipulation_type,class_label,total_frames,frames_sampled,frames_with_face,face_detection_rate,brightness_mean,brightness_std,brightness_min,brightness_max,optical_flow_mean,optical_flow_std,optical_flow_min,optical_flow_max,ear_mean,ear_std,ear_min,ear_max,landmark_disp_mean,landmark_disp_std,landmark_disp_min,landmark_disp_max,dct_low_mean,dct_low_std,dct_high_mean,dct_high_std,lm_ratio_var,lm_face_asym,lbp_chi_dist
321_288,NeuralTextures,fake,543.0,100.0,100.0,1.0,89.7566,5.66,83.0473,99.7404,0.6388,0.4889,0.1264,3.7167,0.4166,0.0354,0.2636,0.4885,2.64,2.2865,0.6484,12.7583,64354.937,5197.0077,2204.8195,215.316,0.00011469166285174187,0.07280050711062384,0.0043961763899341925
324_356,NeuralTextures,fake,558.0,100.0,100.0,1.0,91.1889,5.5208,80.5223,110.0633,2.3003,1.1049,0.4256,5.0241,0.3129,0.0396,0.1786,0.3983,5.5944,5.2214,1.1725,36.6028,74257.1254,4451.5678,1085.7051,64.1825,0.0005553986926321225,0.40076935481749565,0.004896594508520036
337_522,NeuralTextures,fake,331.0,66.0,66.0,1.0,80.7191,1.0886,78.5563,83.2436,1.4107,0.5475,0.0668,3.3054,0.2867,0.0433,0.1631,0.3645,3.2549,2.274,0.4777,10.3685,60851.0607,883.3123,1544.3565,93.9814,8.07394568010891e-05,0.047789510975327666,0.007008212887250353
339_392,NeuralTextures,fake,457.0,91.0,91.0,1.0,73.4883,0.9642,72.0894,76.8117,0.649,0.5463,0.1088,4.4947,0.236,0.0725,0.1016,0.3611,4.0764,2.4386,0.5902,17.9677,62252.448,919.6612,795.4066,45.7796,0.00036996953229599477,0.10318613691097919,0.005515880946638452
356_324,NeuralTextures,fake,558.0,100.0,100.0,1.0,143.4598,9.653,123.2349,159.559,1.8714,1.5325,0.6918,11.2666,0.2403,0.0287,0.154,0.3015,4.8552,3.3523,0.7105,18.8673,71867.326,3398.1775,1770.0456,96.9831,8.109298113380544e-05,0.06687063494044204,0.0030731030007299675
360_437,NeuralTextures,fake,385.0,77.0,77.0,1.0,99.9516,2.5595,97.3306,110.1036,0.7624,0.4231,0.2604,2.9764,0.2396,0.0849,0.111,0.3477,12.5571,7.7157,2.5328,33.3471,54662.7979,1773.3897,506.202,40.2795,0.0002478050142511881,0.16770477769872733,0.0038246758799841112
361_448,NeuralTextures,fake,455.0,91.0,91.0,1.0,129.8307,2.0874,123.8334,134.5101,1.9857,0.9422,0.4639,4.2926,0.2911,0.0631,0.1623,0.435,21.147,23.2817,2.0145,144.2576,57327.9571,1958.165,1668.3934,84.5631,0.0015834573839166581,0.18171107894132113,0.004258485114984934
375_251,NeuralTextures,fake,346.0,69.0,69.0,1.0,127.0716,11.3125,101.475,141.9906,1.7765,2.0234,0.3688,13.9422,0.3663,0.0505,0.1787,0.4425,6.6506,3.2585,1.1883,14.5894,61608.1676,5538.1464,1426.0214,253.3115,0.00014400355855522095,0.2212867935804958,0.004971814988919122
376_381,NeuralTextures,fake,515.0,100.0,100.0,1.0,74.0085,3.1191,63.9933,77.1524,0.561,0.6101,0.2208,4.2653,0.3153,0.059,0.1796,0.4601,3.9264,2.5783,0.751,13.983,57881.2953,4111.0919,1611.2292,114.1648,0.0002869134051583035,0.1298431693620059,0.00481811262370012
381_376,NeuralTextures,fake,515.0,100.0,100.0,1.0,101.1294,7.6241,89.3304,112.4057,1.3025,0.58,0.4326,3.1075,0.3587,0.0269,0.2872,0.4384,4.6571,3.6769,0.7737,17.1485,49023.9925,3139.1322,718.0897,43.8619,0.00020414562777770542,0.15933035584962035,0.0032451108983154653
392_339,NeuralTextures,fake,457.0,91.0,91.0,1.0,55.181,2.2837,50.2526,58.7597,1.1819,0.7586,0.1912,3.149,0.2819,0.0391,0.1566,0.3771,12.4662,10.3668,1.3794,59.3644,43952.2376,1805.0221,1099.3025,82.4766,0.0003127996368844282,0.141023519643799,0.004185095987378977
396_272,NeuralTextures,fake,323.0,64.0,64.0,1.0,57.7238,0.2051,57.2564,58.0979,0.6622,0.1732,0.388,1.0913,0.3282,0.0279,0.2753,0.3915,5.1848,3.298,1.4096,14.6844,50029.9637,802.3001,1373.8015,36.7813,3.7894300075442366e-05,0.03277382085397248,0.004541739291775643
399_488,NeuralTextures,fake,518.0,100.0,100.0,1.0,157.7235,0.574,156.2235,159.0999,0.8798,0.3714,0.3205,2.1402,0.3106,0.0654,0.1389,0.4007,9.0805,6.4333,2.2324,35.6616,63821.7127,738.2933,840.4559,27.817,0.00020183940685278065,0.07843172995308598,0.0070074874741414455
420_257,NeuralTextures,fake,763.0,100.0,100.0,1.0,138.3258,7.0414,124.1501,144.6923,0.7283,0.3036,0.3425,2.1384,0.3428,0.0459,0.2485,0.4723,1.4327,1.2056,0.2744,5.8655,65620.3126,3809.2514,1103.9179,149.6571,0.00016882322706441381,0.09991240423170861,0.004262718960465778
434_438,NeuralTextures,fake,337.0,67.0,67.0,1.0,39.236,0.5642,38.1233,40.8674,0.6139,0.374,0.1384,2.1544,0.3171,0.0625,0.1575,0.4018,5.8039,4.506,1.0693,29.7419,38053.7966,395.8968,1355.8614,33.7808,0.0005384973574250961,0.0715962281126171,0.004760891034988447
435_456,NeuralTextures,fake,476.0,95.0,95.0,1.0,69.7007,1.6863,67.4461,74.4635,0.648,0.5475,0.1363,3.2746,0.3012,0.0362,0.1948,0.3735,3.9255,2.9154,0.6248,16.2589,48321.762,1144.5239,1297.5396,166.8798,0.0006021445902199081,0.10200668534603423,0.0030637784536482093
437_360,NeuralTextures,fake,385.0,77.0,77.0,1.0,127.4819,1.9463,120.2092,136.4389,1.4087,0.6802,0.362,3.5939,0.2953,0.0446,0.1523,0.3469,9.3544,5.9082,2.3134,38.2162,66557.647,1076.1419,1060.7846,44.2892,6.160208528668974e-05,0.094548098693852,0.009287942303719161
438_434,NeuralTextures,fake,337.0,67.0,67.0,1.0,114.3635,0.7413,113.5606,116.0222,0.5137,0.2465,0.0752,1.52,0.3246,0.0294,0.2172,0.3754,4.4911,2.6575,0.9692,16.1214,51800.8432,979.1493,1362.5903,58.9728,0.0002412603187760961,0.07788780326248398,0.0063746216858867645
439_441,NeuralTextures,fake,305.0,61.0,61.0,1.0,102.3436,1.9715,99.1065,107.0994,1.064,0.4628,0.3403,2.5267,0.3804,0.0535,0.1915,0.4685,5.171,3.6762,1.2955,24.1074,66796.517,813.4461,776.8504,60.9597,0.00010122408081398779,0.04113303998458398,0.003578898676451827
441_439,NeuralTextures,fake,305.0,61.0,61.0,1.0,107.5409,3.6219,101.5195,114.9682,1.3642,0.9065,0.115,4.9155,0.259,0.0383,0.1418,0.3255,5.9355,4.0066,1.1741,17.4736,77182.3413,1109.3596,700.2471,29.8096,6.858159579923727e-05,0.0671411985366425,0.0032058293393152637
448_361,NeuralTextures,fake,455.0,91.0,91.0,1.0,87.7701,0.4161,86.4408,88.3136,0.73,0.3505,0.1935,1.6803,0.2332,0.0378,0.1396,0.3295,13.4183,13.3859,2.4737,71.9882,56386.7591,537.9416,955.0274,32.6275,0.0005593761853249512,0.2262355099207251,0.004172937696787647
452_550,NeuralTextures,fake,444.0,88.0,88.0,1.0,64.5749,0.6821,61.34,65.862,0.9431,0.2885,0.5826,1.9662,0.4051,0.0415,0.2993,0.5012,5.8646,4.8677,0.637,26.5228,42734.6785,470.2968,1642.6935,66.9224,0.000302821567805381,0.05375184155847671,0.00669360439633316
456_435,NeuralTextures,fake,476.0,95.0,95.0,1.0,114.6717,14.3186,87.0164,134.1579,1.2405,0.8502,0.5618,5.553,0.2427,0.0339,0.1405,0.3167,15.4898,60.2105,1.092,423.5797,62251.9525,3219.009,1729.8106,157.2109,0.00012242549260422326,0.12985079124571708,0.006937951417110676
468_470,NeuralTextures,fake,597.0,100.0,100.0,1.0,93.7124,2.1359,90.5114,99.5735,0.7356,0.4297,0.1822,2.5294,0.2894,0.0308,0.1903,0.3923,5.7574,4.1908,1.1089,23.8454,52284.6072,1221.52,878.7291,125.9942,0.00015458881695395302,0.05063931040568176,0.005375585307342046
469_481,NeuralTextures,fake,414.0,82.0,82.0,1.0,118.4847,2.568,110.3342,124.8489,1.9258,0.9941,0.4747,5.2742,0.2359,0.0469,0.1401,0.3031,5.8037,4.8397,0.7875,31.0662,57161.3532,1748.7819,618.7387,65.7934,0.00018903161273821738,0.08236302195722,0.006577069846945853
470_468,NeuralTextures,fake,597.0,100.0,100.0,1.0,55.3266,0.5293,54.429,56.899,0.626,0.3754,0.0667,1.6975,0.3147,0.0422,0.2158,0.4215,8.4683,5.4075,1.1263,22.6825,47257.1923,1007.2018,1540.2123,29.8469,7.240233621002881e-05,0.0689936084886292,0.00546517664525802
479_706,NeuralTextures,fake,328.0,65.0,65.0,1.0,124.9116,0.454,123.7087,125.8605,0.655,0.2266,0.2378,1.3734,0.3307,0.0283,0.1859,0.3867,10.9351,5.3372,3.4415,30.2459,73456.5549,629.1324,1111.1764,59.026,0.00018564754812007585,0.11106960987183376,0.0028064105966944313
481_469,NeuralTextures,fake,414.0,82.0,82.0,1.0,69.0122,1.9857,65.4724,74.2327,1.8899,0.8342,0.6697,4.5116,0.322,0.0501,0.1334,0.3839,7.4525,6.0711,1.2887,29.4666,63259.2959,2990.0663,1681.86,180.7473,0.00011771515502088443,0.11850716829599203,0.004268146474659117
488_399,NeuralTextures,fake,518.0,100.0,100.0,1.0,89.0194,0.9337,87.0015,91.427,1.0862,0.4097,0.274,2.2303,0.2076,0.0448,0.1009,0.3304,6.2009,3.3317,1.7054,20.3409,65612.1464,479.6056,721.475,52.5284,9.081425044335483e-05,0.08648347146547214,0.0021216978042516727
520_542,NeuralTextures,fake,320.0,64.0,64.0,1.0,107.8325,0.3269,107.2673,108.8782,0.5217,0.2376,0.1243,1.1166,0.3146,0.064,0.1581,0.4041,9.9229,6.996,2.1684,41.9687,61495.0427,372.3425,1212.3887,30.764,0.000535715838971662,0.18120370428545352,0.0053256690150556285
522_337,NeuralTextures,fake,331.0,66.0,66.0,1.0,78.9958,1.3043,75.9955,81.9504,0.3745,0.3445,0.0067,1.6239,0.2615,0.0415,0.1805,0.4,1.7305,1.3921,0.359,7.36,48283.0027,2078.0584,1347.6804,63.4033,0.00015021017271411318,0.07035159720095842,0.003091754523255617
529_633,NeuralTextures,fake,335.0,67.0,67.0,1.0,88.9169,2.3656,81.0719,94.4144,0.7202,0.3958,0.1717,1.881,0.3448,0.0395,0.2,0.3998,7.3094,6.1706,1.4688,28.6946,52687.9802,2579.8628,889.9048,52.7441,0.00018842111375140034,0.16170645912395804,0.003874530325700008
542_520,NeuralTextures,fake,320.0,64.0,64.0,1.0,81.5353,1.0754,80.4651,84.4009,0.4348,0.4952,0.0599,3.6887,0.3674,0.0626,0.1849,0.4797,6.8721,6.6951,1.4214,31.1507,54630.8698,541.5344,1597.5509,18.0735,0.00011610207693051742,0.0841524397104386,0.007429153427107567
550_452,NeuralTextures,fake,444.0,88.0,88.0,1.0,128.5736,0.2043,128.238,129.1265,1.1378,0.3667,0.0027,1.9331,0.3682,0.0405,0.2207,0.4556,1.4,1.1339,0.3038,6.3462,56969.7349,143.1293,2015.102,37.6263,7.981835380663358e-05,0.05776778293342779,0.002209546545951733
554_572,NeuralTextures,fake,347.0,69.0,69.0,1.0,191.0841,0.3134,189.7709,191.344,0.3648,0.2682,0.033,1.0264,0.306,0.0593,0.1476,0.4342,5.3649,2.8867,1.2619,14.261,86297.2707,212.5355,1353.0367,23.35,0.0002498911770997246,0.06339746828952694,0.0035697033185949265
556_588,NeuralTextures,fake,372.0,74.0,74.0,1.0,75.4357,0.5745,73.1435,76.5249,0.7601,0.4988,0.1155,2.5619,0.3013,0.0469,0.179,0.3632,6.4128,5.2263,0.4274,22.5623,45153.1656,713.1355,710.6185,37.8211,7.533879185162702e-05,0.13883749961943062,0.0030255159888187646
565_589,NeuralTextures,fake,430.0,86.0,86.0,1.0,103.3996,4.4131,99.934,113.9912,0.4921,0.6752,0.1008,4.3207,0.2844,0.0428,0.1705,0.3503,2.9356,1.6013,1.0082,9.4086,66146.3757,3257.3645,1480.2625,52.6711,7.107361570333263e-05,0.04650400484914132,0.005866232825705548
568_628,NeuralTextures,fake,570.0,100.0,100.0,1.0,115.4495,2.7983,107.3187,117.252,0.3993,0.1757,0.1417,0.9392,0.2802,0.0292,0.1832,0.3302,2.7591,1.3985,0.6688,7.3368,60434.1999,654.1889,1221.7269,45.1702,4.760437328624399e-05,0.0635783500088278,0.002908556559442704
572_554,NeuralTextures,fake,347.0,69.0,69.0,1.0,85.4846,3.0202,73.1788,86.71,0.8777,0.5804,0.1321,4.0949,0.2907,0.054,0.1137,0.3569,10.1943,6.7941,1.6329,28.3661,69586.4751,2613.4765,1875.6223,87.3649,7.865580996396702e-05,0.09986266698587973,0.0041718803771534085
585_599,NeuralTextures,fake,359.0,71.0,71.0,1.0,82.4713,1.5407,80.1654,86.1962,0.7511,0.5787,0.2006,3.6412,0.2199,0.05,0.0886,0.3138,5.2062,2.5221,1.5366,14.3059,61088.8325,2716.7659,1205.8273,96.3498,0.0001448587818977989,0.039840476737719566,0.002271077170309086
588_556,NeuralTextures,fake,372.0,74.0,74.0,1.0,102.5443,0.399,101.6657,103.5074,0.6897,0.5654,0.0721,3.3133,0.3581,0.044,0.1992,0.418,6.8151,4.0462,1.3404,19.7098,61316.7426,698.2065,870.0534,18.7909,8.754642625455966e-05,0.22273440846251163,0.006241962114517128
589_565,NeuralTextures,fake,430.0,86.0,86.0,1.0,125.3546,1.2897,123.9479,129.291,0.5901,0.5383,0.069,2.7261,0.3533,0.0285,0.2337,0.4055,3.9169,3.8251,0.5599,17.9683,63000.2928,878.4192,1679.2441,117.3209,8.873827558649411e-05,0.11463177870690326,0.007153545933317433
596_609,NeuralTextures,fake,489.0,97.0,97.0,1.0,123.0206,0.4155,122.1537,124.104,0.7152,0.2318,0.2712,1.5361,0.3498,0.0297,0.2373,0.4007,2.2702,2.0626,0.5659,12.313,60400.0251,652.6797,1482.9877,48.2684,0.0002136348330311658,0.06399661258743213,0.005092496938013832
598_178,NeuralTextures,fake,521.0,100.0,100.0,1.0,141.4411,0.2032,141.0072,141.7928,0.2856,0.2314,0.0306,1.4417,0.3659,0.0348,0.2427,0.4426,1.4483,0.8382,0.3737,4.497,92197.4962,215.4333,1424.0401,55.9549,0.0002759770857838996,0.11325255276498154,0.005047165383335033
599_585,NeuralTextures,fake,359.0,71.0,71.0,1.0,64.6268,1.6072,60.9598,68.5057,1.3851,0.738,0.2474,3.2075,0.2674,0.0397,0.1788,0.3613,10.8264,7.9333,1.7385,36.4995,38279.4077,1518.2875,1773.4521,127.7474,6.104538060524752e-05,0.08596666561136053,0.0045270974708201284
607_683,NeuralTextures,fake,302.0,60.0,60.0,1.0,112.9055,1.0049,111.0776,114.6019,0.5394,0.2335,0.1863,1.2041,0.2998,0.0701,0.1484,0.3867,15.9841,7.4218,6.721,41.7478,58516.2759,587.6006,942.9284,55.9897,0.00024021380810062407,0.14786277973743853,0.00471469925454411
609_596,NeuralTextures,fake,489.0,97.0,97.0,1.0,98.8165,11.3531,78.6852,115.3452,2.6767,1.8532,0.316,7.0851,0.3179,0.0488,0.1934,0.403,3.7507,2.4747,0.6359,10.8235,64004.5176,6874.114,1545.3149,74.5903,0.0002323143508267969,0.08089627311977568,0.003662277109141961
611_760,NeuralTextures,fake,306.0,61.0,61.0,1.0,153.8305,1.4039,150.3459,155.3187,0.3295,0.1441,0.0527,0.6654,0.267,0.0516,0.1357,0.3757,2.2089,1.2925,0.4969,7.3891,86676.3226,663.1023,1075.4326,60.0435,0.0003970612848643713,0.04088911796848688,0.00744576312797446
614_616,NeuralTextures,fake,507.0,100.0,100.0,1.0,87.5967,2.2115,79.7611,90.8193,0.5039,0.3634,0.1957,2.7158,0.2864,0.0283,0.1888,0.342,2.6294,2.3921,0.2855,14.8426,68306.3145,1383.0486,1713.3113,93.0963,6.668465736849311e-05,0.09569504526600212,0.004940324605304062
615_687,NeuralTextures,fake,452.0,90.0,90.0,1.0,156.4738,1.2733,153.3508,160.5051,0.6212,0.3722,0.2316,2.4968,0.3375,0.0485,0.1584,0.4123,5.3316,2.9909,1.4648,14.9065,80780.0948,1514.3406,1597.9577,83.2996,0.00018090164008697317,0.088916785735414,0.002569342113138622
616_614,NeuralTextures,fake,507.0,100.0,100.0,1.0,82.4856,2.188,75.7011,88.7429,0.9294,0.8918,0.0618,5.9886,0.2903,0.0257,0.2361,0.3502,4.0546,2.8366,0.6223,13.5186,61897.8998,1073.2363,1333.8441,85.2286,8.570295698758096e-05,0.11192120557542903,0.0041861312240106365
623_630,NeuralTextures,fake,352.0,70.0,70.0,1.0,72.2464,1.3736,68.4168,75.1609,0.4685,0.2527,0.1649,1.3514,0.3787,0.0235,0.333,0.4309,2.4703,1.7759,0.6567,12.0928,51620.7233,1472.2243,1899.6429,134.5097,0.00011334803740672706,0.08250305816237845,0.004681404608025582
628_568,NeuralTextures,fake,570.0,100.0,100.0,1.0,71.298,0.2306,70.6075,71.9839,1.2363,0.3147,0.7782,2.2565,0.3367,0.029,0.2263,0.3853,3.6527,2.83,0.6542,13.7291,37162.633,263.9235,1118.4537,44.3279,5.4830104607907225e-05,0.2307447519338567,0.003659678277354617
630_623,NeuralTextures,fake,352.0,70.0,70.0,1.0,74.2064,5.4414,66.4895,84.0605,1.9485,1.6969,0.0602,6.4935,0.3013,0.0365,0.2238,0.3675,2.2385,1.2643,0.8119,6.2178,42454.4684,8001.5849,1351.0715,135.8595,0.00013155203953579844,0.06006315719038813,0.0028371159264495103
633_529,NeuralTextures,fake,335.0,67.0,67.0,1.0,105.5137,1.0157,103.4615,107.8197,0.8371,0.4202,0.1926,2.2777,0.3537,0.0681,0.185,0.4296,7.0448,5.3693,1.9686,28.3956,66551.8563,708.1033,1225.653,46.2276,0.00020224002869419924,0.1423671792439532,0.004008775692645937
635_642,NeuralTextures,fake,573.0,100.0,100.0,1.0,101.8771,0.1809,101.5336,102.5148,0.3819,0.1451,0.1705,0.9058,0.2618,0.0381,0.1676,0.3361,3.2774,2.2476,0.8631,14.042,55522.6434,273.8775,2089.4216,45.0121,9.5400185758967e-05,0.10784656893594738,0.004636801346661603
642_635,NeuralTextures,fake,573.0,100.0,100.0,1.0,151.1932,12.2222,131.0336,166.216,1.8305,0.6929,0.5882,3.5746,0.3773,0.0293,0.2968,0.4737,3.3754,2.7354,0.5608,13.1101,61382.7639,1565.6058,915.115,59.9829,0.00010346085684720357,0.08432820059716822,0.004519402322375167
644_657,NeuralTextures,fake,413.0,82.0,82.0,1.0,91.214,0.845,89.5292,92.5976,1.0079,0.3673,0.4188,3.1294,0.3036,0.047,0.1662,0.3724,4.4793,3.2552,0.9762,20.5172,52910.7985,770.4006,1597.039,62.7454,8.012818288925888e-05,0.13255009438239274,0.007379802895626957
645_688,NeuralTextures,fake,554.0,100.0,100.0,1.0,74.5971,2.2865,69.8589,79.2477,1.6269,0.5687,0.4358,3.5495,0.3119,0.0748,0.1275,0.4043,16.5162,12.7236,2.5351,85.7862,50854.0856,1570.8535,1331.5514,68.2684,0.00025690422192213726,0.16587920048440188,0.004407990089469176
648_654,NeuralTextures,fake,410.0,82.0,82.0,1.0,72.672,2.016,64.081,73.5626,0.4613,0.5812,0.1573,3.85,0.2988,0.0385,0.1943,0.3871,2.8598,2.1488,0.3357,10.4712,55051.2008,2013.0162,1623.9001,101.79,7.992358423991494e-05,0.11529947508798274,0.0036939378969179726
649_816,NeuralTextures,fake,411.0,82.0,82.0,1.0,96.8443,0.1777,96.4856,97.3255,0.2966,0.2209,0.0509,1.3625,0.2878,0.0452,0.1814,0.3503,4.0435,2.5031,0.8464,11.678,58610.9473,121.0221,1179.9083,25.2667,0.00028223790393128764,0.08357912975870903,0.002787195209619824
651_835,NeuralTextures,fake,380.0,76.0,76.0,1.0,81.9079,0.4374,80.9025,83.1079,1.4791,0.5142,0.4977,3.0737,0.307,0.0627,0.1806,0.4019,11.1589,8.0953,2.2426,37.5894,53454.8374,460.2874,1882.2647,65.1766,6.228378914031791e-05,0.28325855895121477,0.005684664498792504
654_648,NeuralTextures,fake,410.0,82.0,82.0,1.0,36.0209,0.2528,35.6799,36.7846,0.3082,0.1316,0.1898,1.0111,0.332,0.0608,0.1935,0.4247,2.3443,2.2561,0.5201,15.1766,32016.5944,318.9558,1195.3818,52.1621,9.34006987148122e-05,0.07587984893663366,0.00514407523120715
657_644,NeuralTextures,fake,413.0,82.0,82.0,1.0,130.8319,10.1929,112.1082,141.9517,1.9764,0.8299,0.723,4.6544,0.3127,0.0382,0.2045,0.4231,7.0783,5.603,0.9417,27.8863,55165.9478,4478.6452,899.8153,49.7535,0.00013426985284905146,0.1345290747975629,0.0034361972859599963
661_670,NeuralTextures,fake,481.0,96.0,96.0,1.0,115.586,5.7208,106.9148,127.3588,1.5857,1.0945,0.3317,6.662,0.2247,0.0329,0.1532,0.3037,5.4822,3.4332,1.2074,19.5602,69839.9982,1820.9673,1872.2679,97.3365,8.621888705211101e-05,0.0699316865995759,0.004236353293772796
664_668,NeuralTextures,fake,293.0,58.0,58.0,1.0,75.8727,3.9411,69.8083,81.1171,0.8341,0.4434,0.1958,2.1413,0.3127,0.0517,0.1885,0.4054,7.3144,4.4549,0.9866,18.8679,70689.4027,3689.887,1655.0256,108.4158,0.00021035544850836146,0.14246476962101037,0.004948083514524444
665_679,NeuralTextures,fake,324.0,64.0,64.0,1.0,139.419,0.2675,139.0022,140.0284,0.1891,0.1205,0.0497,0.5767,0.2963,0.0396,0.1492,0.3563,2.4985,1.9781,0.6369,10.9853,79009.2435,196.9936,1410.0564,12.4415,5.1520700620575866e-05,0.06823804709090889,0.004793299768980661
668_664,NeuralTextures,fake,293.0,58.0,58.0,1.0,63.3859,0.7937,61.95,66.2666,0.8501,0.3625,0.352,2.5288,0.2902,0.0434,0.1896,0.3535,3.8834,2.7439,0.6136,12.5486,43472.2485,685.4367,790.4403,50.4801,0.0003918227004251051,0.06788198233348001,0.0054249036496692845
670_661,NeuralTextures,fake,481.0,96.0,96.0,1.0,114.7317,2.0843,108.7578,118.7794,0.7906,0.4832,0.1556,3.0835,0.3424,0.0404,0.1995,0.4314,4.2901,4.2341,0.746,26.1374,70556.3155,3455.0426,1080.9921,97.1887,0.00030081719270650477,0.052119729043104676,0.002832434302690502
671_677,NeuralTextures,fake,314.0,62.0,62.0,1.0,84.3689,1.0776,82.2129,86.3923,1.077,0.4521,0.3366,2.874,0.3353,0.037,0.2086,0.3838,11.0802,7.7164,2.6009,45.9176,48036.9116,1050.144,1053.6327,35.3178,0.000177759846380226,0.07824493440959693,0.0033490079932929763
672_720,NeuralTextures,fake,541.0,100.0,100.0,1.0,46.1027,0.2226,45.6088,46.5687,0.2258,0.1343,0.065,0.6379,0.3384,0.0709,0.1592,0.4695,5.0258,4.1305,1.1116,20.3897,43553.1906,215.9372,1157.4229,34.7235,0.00021475991658401577,0.1435165604778749,0.0041659980162830285
677_671,NeuralTextures,fake,314.0,62.0,62.0,1.0,99.0332,0.7247,97.1875,100.8223,0.7962,0.5124,0.1755,3.8636,0.3013,0.0648,0.141,0.4158,9.7816,7.9156,1.5409,41.347,67554.2645,379.2116,857.7469,35.4677,9.922564271662134e-05,0.1290621494345261,0.00326322711004025
679_665,NeuralTextures,fake,324.0,64.0,62.0,0.9688,121.1341,4.3552,114.9277,128.7757,0.8639,1.1752,0.0807,7.2815,0.3393,0.0409,0.2111,0.4681,5.9179,4.589,1.0714,20.9726,68494.484,1518.3376,1290.1157,35.9349,0.0002536276996151456,0.2178024320448496,0.005103955543617988
683_607,NeuralTextures,fake,302.0,60.0,60.0,1.0,169.052,1.8076,164.4325,171.868,0.7889,0.3177,0.3041,1.9063,0.3235,0.1005,0.1477,0.4542,18.3327,10.4429,5.0226,66.3632,79576.3091,1922.6846,1036.2595,50.136,8.18741768640538e-05,0.3277319639589261,0.0029262273051305584
687_615,NeuralTextures,fake,452.0,90.0,90.0,1.0,111.9434,1.2329,108.2032,116.1568,0.3279,0.1944,0.1498,1.363,0.3356,0.0388,0.2119,0.4081,3.1201,2.3425,0.8647,11.7447,66720.9362,1691.7602,1615.5618,99.9077,0.00010941375559281529,0.08643810500383642,0.004576724565453858
688_645,NeuralTextures,fake,554.0,100.0,100.0,1.0,69.0223,1.97,64.7212,74.2962,0.8019,0.3715,0.1846,1.8169,0.2309,0.1213,0.0292,0.4451,11.0337,6.3608,1.4362,39.2457,47518.5134,2224.6425,890.0875,50.4518,0.0003963823598639885,0.05310513695459092,0.002733006628885317
706_479,NeuralTextures,fake,328.0,65.0,65.0,1.0,115.5059,1.1483,112.0046,117.4112,1.3313,0.6183,0.3616,3.9005,0.3557,0.0964,0.1337,0.4511,22.3476,14.6017,6.0705,63.1457,51910.0125,1309.5989,1256.0303,58.1158,0.0004405463642647147,0.09196768669500076,0.003789730903254935
712_716,NeuralTextures,fake,550.0,100.0,100.0,1.0,77.4131,1.476,67.5966,79.1496,0.6225,0.6512,0.1426,4.2095,0.3433,0.0387,0.2326,0.4404,4.4507,3.32,0.5513,20.2283,59043.2738,1916.2632,1374.5849,66.7062,0.0001112380971989925,0.26696186312913467,0.0049142347327441275
716_712,NeuralTextures,fake,550.0,100.0,100.0,1.0,101.9898,0.3719,101.3013,103.4213,1.2797,0.495,0.6729,3.6805,0.2742,0.0402,0.1338,0.3418,3.9305,3.17,0.4006,15.6344,55138.8882,259.0672,1632.2063,54.5414,9.967875358771921e-05,0.1254423873929344,0.0061662492363206345
719_737,NeuralTextures,fake,369.0,73.0,73.0,1.0,135.1303,4.1083,127.9947,138.7111,0.3292,0.2909,0.0398,1.5502,0.3239,0.0324,0.1965,0.3769,2.8148,2.3219,0.4716,11.781,67040.287,1999.327,1249.7722,94.4867,6.552076894724726e-05,0.08325481779295973,0.005146120879207904
720_672,NeuralTextures,fake,541.0,100.0,100.0,1.0,124.6972,1.2015,121.1203,127.1735,0.997,0.5882,0.2551,2.9922,0.3317,0.0542,0.1653,0.3984,7.7852,6.3103,1.1044,34.851,80584.7016,1551.9597,1278.8743,42.6997,0.00020618643049321073,0.1872050243082521,0.003748689674072468
737_719,NeuralTextures,fake,369.0,73.0,73.0,1.0,67.7464,2.7748,63.0641,73.609,1.0364,0.5979,0.2238,3.6293,0.3103,0.0442,0.1164,0.3727,3.4114,2.1727,0.3945,11.2926,44381.4216,996.7657,1016.1311,88.6473,4.5017407095773005e-05,0.08876754190451813,0.008827248948756333
760_611,NeuralTextures,fake,306.0,61.0,61.0,1.0,98.3408,2.0099,95.1486,101.6739,1.2144,0.4493,0.4703,2.4472,0.2946,0.0304,0.2268,0.3559,6.4645,4.5216,1.1824,19.7737,48736.8798,1395.9459,1797.9137,37.2674,0.0001743764146809909,0.06818817577233958,0.006325157688557757
771_849,NeuralTextures,fake,322.0,64.0,64.0,1.0,127.1488,5.2196,120.347,133.3467,0.321,0.2689,0.026,1.7267,0.3389,0.0302,0.2625,0.4017,2.8244,2.0031,0.785,8.0547,87136.2701,2293.6528,1486.2457,61.1544,4.9082480998082085e-05,0.09051516233457095,0.0027784971077022386
